age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
27,Private,208725,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
33,Self-emp-not-inc,120270,Assoc-acdm,11,Married-civ-spouse,Sales,Husband,White,Male,0,2415,40,United-States,<=50K
29,Private,230875,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,40,Puerto-Rico,<=50K
18,Private,53497,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
27,Private,212856,Doctorate,15,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
52,Private,180052,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
41,Private,174201,HS-grad,9,Separated,Prof-specialty,Own-child,White,Female,0,0,30,United-States,<=50K
39,Private,155057,Some-college,10,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,0,0,20,United-States,<=50K
23,Private,121023,7th-8th,9,Never-married,Craft-repair,Not-in-family,White,Female,1055,0,40,United-States,<=50K
32,State-gov,52505,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,20,United-States,<=50K
37,Private,258761,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,5455,0,40,United-States,<=50K
23,Private,278720,12th,9,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,>50K
19,Private,139209,9th,11,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
28,Private,187164,Some-college,10,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,1977,40,United-States,>50K
66,Private,257500,5th-6th,10,Married-civ-spouse,Other-service,Husband,White,Female,0,0,40,United-States,<=50K
20,Federal-gov,113987,Bachelors,13,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
57,Self-emp-inc,271243,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,19,United-States,<=50K
52,Private,177437,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,0,0,40,United-States,<=50K
23,Private,131852,HS-grad,9,Never-married,Protective-serv,Own-child,White,Male,0,0,52,United-States,<=50K
58,Private,121523,10th,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
18,Private,93985,7th-8th,11,Never-married,Prof-specialty,Own-child,White,Female,2176,0,40,United-States,<=50K
38,Private,36177,5th-6th,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,50,United-States,<=50K
40,Private,512864,11th,7,Married-civ-spouse,Adm-clerical,Wife,White,Male,7688,0,40,United-States,>50K
48,Private,192835,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,El-Salvador,>50K
30,Private,183523,Masters,14,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,40,India,<=50K
30,Private,174789,Assoc-voc,14,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
41,Federal-gov,103110,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Private,201579,Prof-school,15,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,50,United-States,<=50K
18,Private,259336,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,30,United-States,<=50K
25,Private,34803,9th,1,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,<=50K
53,Self-emp-not-inc,36186,Masters,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
36,Private,165134,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,45,United-States,<=50K
37,Private,155489,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Husband,White,Female,0,0,25,United-States,>50K
40,Private,376474,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,40,United-States,>50K
51,Private,508891,Some-college,10,Separated,Prof-specialty,Not-in-family,White,Female,0,0,29,United-States,<=50K
51,Private,97030,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,120003,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,20,United-States,<=50K
35,Private,355477,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,50,United-States,<=50K
51,Self-emp-inc,95435,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,>50K
26,Private,205474,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
24,Private,155150,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Private,435604,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
39,Private,51089,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,40,United-States,<=50K
46,Private,208919,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Female,15024,0,40,United-States,>50K
46,Self-emp-inc,269687,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,70,United-States,>50K
24,Private,238267,Some-college,10,Separated,Craft-repair,Unmarried,Black,Female,0,0,48,United-States,<=50K
17,Self-emp-not-inc,192853,10th,6,Never-married,Exec-managerial,Own-child,White,Female,0,0,50,United-States,<=50K
58,Private,104423,Assoc-acdm,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,35,England,<=50K
48,Private,219137,Doctorate,9,Divorced,Adm-clerical,Unmarried,Black,Female,27828,0,36,United-States,>50K
38,Private,344278,9th,5,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
59,Private,101077,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
39,Private,78707,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,1980,33,United-States,<=50K
44,Private,32607,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
54,Private,82622,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,0,0,50,United-States,<=50K
37,Local-gov,194004,11th,13,Never-married,Transport-moving,Own-child,White,Male,0,0,15,United-States,<=50K
19,Private,158092,Bachelors,13,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,25,United-States,<=50K
38,Private,104892,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,40,United-States,<=50K
70,Local-gov,62374,Some-college,10,Separated,Exec-managerial,Husband,White,Male,0,0,30,United-States,<=50K
52,Private,269243,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,2885,0,20,United-States,<=50K
58,Private,153288,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
31,Federal-gov,226624,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
23,Private,56964,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
36,State-gov,22201,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,80,United-States,>50K
45,Private,108926,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
48,Private,258883,Some-college,10,Married-civ-spouse,Transport-moving,Wife,White,Male,0,0,40,United-States,>50K
27,Self-emp-not-inc,219155,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,35,United-States,<=50K
54,Private,133403,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Female,0,0,40,United-States,>50K
32,Private,199903,Some-college,10,Never-married,Sales,Unmarried,White,Female,0,0,60,United-States,<=50K
27,Private,208882,10th,11,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,80,United-States,<=50K
19,Private,200474,Assoc-voc,11,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K
45,Private,209912,Bachelors,13,Never-married,Other-service,Unmarried,Asian-Pac-Islander,Female,0,0,40,China,<=50K
23,Self-emp-not-inc,178249,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,35,United-States,<=50K
18,Private,62507,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States,<=50K
49,Private,361405,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
26,Self-emp-inc,40024,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Male,4064,0,40,United-States,<=50K
22,State-gov,157486,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,Female,0,0,40,United-States,<=50K
31,Private,200479,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,>50K
43,Private,102359,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,2885,0,40,United-States,>50K
31,Private,169100,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
24,Private,329222,Bachelors,13,Never-married,Craft-repair,Other-relative,White,Male,0,0,44,United-States,<=50K
33,Private,473625,Some-college,10,Divorced,Sales,Unmarried,White,Female,1471,0,40,United-States,<=50K
45,Private,130620,7th-8th,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,Philippines,<=50K
30,Private,185908,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,South,>50K
52,Private,168324,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,1977,62,United-States,>50K
51,Private,255685,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,44,United-States,>50K
19,Private,247025,Masters,14,Divorced,Other-service,Not-in-family,White,Male,0,0,30,Thailand,<=50K
57,Private,196827,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,>50K
49,Private,191385,HS-grad,9,Married-spouse-absent,Sales,Husband,White,Female,0,0,40,United-States,>50K
24,Private,133403,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K
34,Private,42596,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Female,0,0,15,United-States,<=50K
20,Private,114263,7th-8th,14,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Private,279232,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Female,99999,0,40,United-States,>50K
27,Private,217434,Some-college,10,Never-married,Other-service,Own-child,Black,Male,0,0,40,India,<=50K
27,Private,318947,7th-8th,14,Widowed,Handlers-cleaners,Unmarried,White,Male,0,0,40,United-States,<=50K
45,Private,34104,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,75,United-States,<=50K
27,Private,85129,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,30,United-States,<=50K
18,Private,47353,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,<=50K
40,Private,150600,Prof-school,15,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K
37,Local-gov,353881,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,United-States,<=50K
51,Private,145114,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
75,Private,204596,10th,9,Never-married,Exec-managerial,Not-in-family,White,Female,6418,0,40,United-States,<=50K
35,Private,146628,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,United-States,>50K
21,Private,156464,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,55,United-States,<=50K
61,Private,141420,5th-6th,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,>50K
23,Private,181820,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,Private,198425,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,33,United-States,<=50K
29,Private,476391,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,60,United-States,<=50K
19,Private,222445,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,70,United-States,<=50K
25,Private,187577,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Female,15024,0,40,United-States,>50K
29,Private,100109,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,50,United-States,<=50K
43,Private,199949,Some-college,10,Never-married,Craft-repair,Own-child,Black,Female,0,0,40,United-States,<=50K
38,Private,329059,Bachelors,13,Never-married,Adm-clerical,Own-child,Other,Male,0,0,50,United-States,<=50K
54,Private,193701,Bachelors,13,Widowed,Exec-managerial,Unmarried,White,Female,0,0,30,United-States,<=50K
23,Private,129275,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,55,United-States,<=50K
52,Private,229741,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Female,0,0,40,United-States,>50K
37,Private,586657,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,2885,0,45,United-States,>50K
35,Private,243678,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,24,United-States,>50K
36,Private,247053,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,United-States,<=50K
33,Private,348326,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,24,United-States,<=50K
33,Local-gov,230936,Bachelors,13,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
85,Private,115364,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,<=50K
35,Private,195576,10th,10,Married-civ-spouse,Other-service,Husband,White,Female,0,0,35,United-States,<=50K
55,Private,180686,9th,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
23,Private,347088,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2559,35,United-States,<=50K
37,Private,106670,HS-grad,9,Never-married,Farming-fishing,Unmarried,White,Female,0,0,38,United-States,<=50K
35,Private,472861,Bachelors,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
27,Private,187158,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
46,Self-emp-not-inc,239409,10th,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
32,Private,85815,HS-grad,9,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,30,United-States,<=50K
49,Local-gov,215404,HS-grad,9,Divorced,Priv-house-serv,Not-in-family,White,Male,0,1876,50,United-States,<=50K
57,Self-emp-not-inc,263339,Assoc-voc,11,Never-married,Craft-repair,Unmarried,White,Male,0,0,30,United-States,<=50K
35,Private,87584,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,40,United-States,>50K
19,Private,200109,Assoc-voc,11,Never-married,Adm-clerical,Other-relative,White,Male,0,0,40,United-States,<=50K
41,Private,324629,9th,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,55,United-States,>50K
51,Private,176240,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,38,United-States,<=50K
19,Private,343242,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,<=50K
19,Private,175537,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
43,Private,93985,Some-college,10,Separated,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States,<=50K
48,Private,167159,9th,5,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
41,Private,116517,Some-college,10,Never-married,Craft-repair,Unmarried,Asian-Pac-Islander,Male,0,0,84,United-States,<=50K
63,Private,33487,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,50,United-States,<=50K
39,State-gov,238806,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
61,Private,29762,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,25,United-States,>50K
24,Private,140581,Masters,6,Never-married,Tech-support,Unmarried,White,Female,0,0,50,Mexico,<=50K
26,Private,179772,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1848,40,United-States,<=50K
33,State-gov,365516,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,3325,0,25,United-States,<=50K
27,Private,192869,11th,13,Never-married,Sales,Own-child,White,Male,0,0,10,United-States,<=50K
56,Self-emp-not-inc,158688,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,50,United-States,<=50K
33,Private,107096,12th,8,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
35,Private,65624,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
22,Private,192776,Some-college,16,Separated,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
23,Private,110747,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
63,Self-emp-not-inc,217200,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
37,Private,225544,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,50,United-States,<=50K
59,Self-emp-inc,170070,Masters,15,Divorced,Priv-house-serv,Unmarried,White,Female,0,0,40,United-States,<=50K
38,Private,253814,HS-grad,9,Divorced,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
53,Private,169679,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
40,Private,243580,Some-college,10,Divorced,Prof-specialty,Own-child,White,Male,2961,0,25,United-States,<=50K
61,Private,196386,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,40,United-States,<=50K
28,Private,187322,Some-college,10,Married-civ-spouse,Sales,Husband,White,Female,0,0,15,United-States,>50K
38,Private,149102,Bachelors,13,Never-married,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
42,Private,385847,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,7,United-States,<=50K
44,Local-gov,100235,10th,6,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
50,Private,199426,9th,15,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,36,United-States,<=50K
27,Private,137629,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,40,United-States,>50K
50,Self-emp-not-inc,36489,Some-college,10,Never-married,Other-service,Unmarried,Black,Male,0,0,40,United-States,<=50K
58,Self-emp-inc,170066,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,70,United-States,<=50K
42,Private,116379,Assoc-voc,12,Divorced,Craft-repair,Unmarried,White,Female,0,0,45,United-States,<=50K
19,Private,203894,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,Other,Female,0,0,15,United-States,<=50K
44,Private,252168,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
52,Private,178778,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,40,United-States,<=50K
31,Private,196788,Some-college,10,Divorced,Priv-house-serv,Own-child,Black,Female,0,0,60,United-States,<=50K
44,Local-gov,374367,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
55,Private,120131,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,4386,0,19,United-States,>50K
34,Private,135304,Masters,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
25,State-gov,222020,Assoc-acdm,15,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,30,United-States,<=50K
42,Private,170066,Masters,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1848,50,United-States,>50K
24,Local-gov,197387,Some-college,10,Never-married,Exec-managerial,Unmarried,White,Male,0,0,30,United-States,<=50K
24,Private,455995,10th,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,65,United-States,<=50K
45,Private,385793,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50K
17,Private,32607,HS-grad,2,Never-married,Other-service,Own-child,White,Male,0,0,60,United-States,<=50K
38,Private,183791,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K
37,Private,61474,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
30,Self-emp-inc,54377,Some-college,10,Divorced,Protective-serv,Not-in-family,White,Female,0,0,36,United-States,<=50K
26,Private,167859,HS-grad,9,Never-married,Sales,Own-child,Black,Female,0,0,20,Philippines,<=50K
58,Private,498267,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
68,Private,108083,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1848,50,United-States,<=50K
30,Private,112362,Some-college,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
41,Private,187370,Assoc-voc,11,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
21,Private,201127,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,<=50K
42,Private,154235,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States,>50K
39,Private,141584,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,<=50K
23,Private,398130,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,2885,0,54,United-States,<=50K
23,Private,248445,Assoc-acdm,12,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,<=50K
25,Local-gov,152587,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,<=50K
28,Local-gov,151724,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
33,Private,86681,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
38,Private,197988,10th,6,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,45,United-States,>50K
62,Private,120773,Some-college,10,Separated,Craft-repair,Unmarried,White,Male,0,0,20,United-States,<=50K
19,Private,339388,5th-6th,9,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,15,Cuba,<=50K
54,Private,161141,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,<=50K
21,Private,156815,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,<=50K
28,Private,191777,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
47,Private,234791,Doctorate,11,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,45,United-States,<=50K
54,Private,333158,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,2001,40,United-States,<=50K
40,Federal-gov,160449,10th,6,Never-married,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
47,Private,237581,HS-grad,9,Widowed,Sales,Not-in-family,Black,Female,0,0,40,United-States,<=50K
68,State-gov,368005,11th,7,Widowed,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K
21,Private,304605,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
18,Private,329980,Some-college,10,Never-married,Sales,Own-child,Black,Male,0,0,25,United-States,<=50K
19,Private,323636,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,40,Guatemala,<=50K
57,Private,80666,9th,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,35,United-States,>50K
68,Private,426836,Masters,12,Widowed,Adm-clerical,Unmarried,White,Female,0,0,10,United-States,<=50K
41,Private,224424,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,40,United-States,>50K
80,Private,32059,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,72,United-States,>50K
35,Private,334291,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
39,Private,108914,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,7688,0,40,United-States,<=50K
23,Private,49296,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,32,United-States,<=50K
31,Private,109511,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
52,State-gov,274200,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,72,United-States,<=50K
29,Private,256861,HS-grad,9,Never-married,Protective-serv,Unmarried,White,Female,0,0,48,United-States,<=50K
54,Private,159187,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,1902,40,United-States,>50K
21,Private,149069,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,20,United-States,<=50K
30,Private,192776,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,>50K
24,Private,164441,Assoc-acdm,12,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,38,United-States,<=50K
71,Self-emp-inc,456572,Bachelors,13,Divorced,Transport-moving,Not-in-family,White,Female,0,0,70,United-States,<=50K
83,Private,38749,11th,7,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
40,Private,219510,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,30,United-States,<=50K
46,Private,317847,Masters,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,>50K
39,Private,206609,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,48,United-States,<=50K
42,Local-gov,31387,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
78,Local-gov,273465,Assoc-acdm,12,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
39,Private,82622,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Male,0,0,40,United-States,<=50K
39,Private,85566,HS-grad,9,Never-married,Sales,Unmarried,White,Male,0,0,40,United-States,<=50K
50,Self-emp-inc,126675,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
45,Private,74422,11th,7,Married-civ-spouse,Sales,Husband,White,Female,2407,0,40,United-States,>50K
18,Private,191367,10th,6,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
23,Private,376416,Assoc-voc,5,Never-married,Other-service,Other-relative,Black,Male,0,0,28,United-States,<=50K
38,Self-emp-not-inc,103063,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,<=50K
22,Private,104521,HS-grad,9,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,60,United-States,>50K
66,Private,88967,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,48,United-States,<=50K
42,Private,203488,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,42,United-States,>50K
24,Private,200997,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,50,United-States,<=50K
33,Private,290306,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,7688,0,60,United-States,>50K
51,Self-emp-inc,308955,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,16,United-States,<=50K
47,Private,101204,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,55,United-States,>50K
